item-id,length,width,height
G3577700B,0,0,0
G3577700T,0,0,0
G3577700OBDC,0,0,0
G3577800T,0,0,0
G3577800,0,0,0
G3577700,0.0714,0.0714,0.087
G3588100B,0,0,0
G3588000R,0,0,0
G3588002,0.07,0.077,0.18
G3588000,0.077,0.07,0.18
G3588000N,0,0,0
G3588000B,0.183,0.066,0.066
G3588102,0.07,0.077,0.18
G3588100,0.077,0.07,0.18
G3588200B,0.067,0.067,0.173
G3588104,0.077,0.07,0.18
G3588002B,0.07,0.067,0.185
G3588100N,0.265,0.234,0.086
G3588200R,0.067,0.067,0.173
G3588109,0,0,0
G3588202B,0.07,0.065,0.18
G3588200,0.077,0.07,0.18
G3588105,0.07,0.077,0.18
G3588300R,0.053,0.03,0.126
G3588200N,0.067,0.067,0.173
G3588200T,0.067,0.067,0.173
G3588202N,0.07,0.065,0.18
G3588302,0.0305,0.052,0.128
G3588400R,0.047,0.033,0.123
G3588400,0.052,0.031,0.128
G3588300,0.052,0.031,0.128
G3588403,0.0305,0.052,0.128
G3588500,0.052,0.031,0.128
G3588500R,0.05,0.03,0.125
G3588203,0.077,0.07,0.18
G3588600,0.052,0.031,0.128
G3588202,0.07,0.077,0.18
G3588800,0.052,0.031,0.128
G3590800R,0,0,0
G3588900R,0,0,0
G3588502,0.0305,0.052,0.128
G3588401,0.052,0.031,0.128
G3589000,0.05,0.03,0.125
G3588600R,0.055,0.03,0.128
G3588900,0,0,0
G3590800,0.1,0.03,0.015
G3589100,0.052,0.031,0.128
G3589008,0.128,0.052,0.024
G3588602,0.0305,0.052,0.128
G3589000R,0,0,0
G3590900R,0,0,0
G3590900,0.034,0.047,0.18
G3590900B,0.182,0.062,0.033
G3589300,0.016,0.025,0.086
G3591000,0.037,0.068,0.15
G3591000R,0,0,0
G3590900T,0.182,0.062,0.033
G3591000OBDC,0,0,0
G3591000N,0,0,0
G3590900N,0.182,0.062,0.033
G3591000T,0.055,0.055,0.154
G3595100B,0.07,0.02,0.07
G3595100,0.0675,0.068,0.0205
G3595100T,0.069,0.069,0.02
G3595800R,0,0,0
G3595600,0,0,0
G3595900R,0,0,0
G3596000T,0.048,0.0335,0.126
G3595800T,0,0,0
G3595808,0,0,0
G3595100N,0.069,0.069,0.02
G3595908,0,0,0
G3595800,0.048,0.0335,0.126
G3596001,0.048,0.0335,0.126
G3595901,0.048,0.0335,0.126
G3596000R,0.05,0.034,0.122
G3595900,0.048,0.0335,0.126
G3595700,0.065,0.005,0.09
G3595900T,0,0,0
G3596008,0,0,0
G3596200,0.065,0.005,0.09
G3596000,0.048,0.0335,0.126
G3596300R,0,0,0
G3596300,0.048,0.0335,0.126
G3596400T,0.048,0.0335,0.126
G3596408,0,0,0
G3596500,0.048,0.0335,0.126
G3596300T,0,0,0
G3596508,0,0,0
G3596100,0,0,0
G3596400R,0.123,0.061,0.035
G3596308,0,0,0
G3596500T,0.125,0.035,0.045
G3597200B,0,0,0
G3597400T,0,0,0
G3597300,0.022,0.022,0.08
G3597300T,0,0,0
G3597300B,0,0,0
G3596400,0.048,0.0335,0.126
G3597200T,0.08,0.022,0.022
G3596500R,0.125,0.035,0.045
G3597500OBDC,0.08,0.023,0.023
G3597500B,0.08,0.023,0.023
G3597400,0.08,0.023,0.023
G3597500,0.08,0.023,0.023
G3597200,0.022,0.022,0.08
G3597600T,0.08,0.023,0.023
G3597700B,0.08,0.023,0.023
G3597700T,0,0,0
G3597600,0.022,0.022,0.08
G3597600B,0,0,0
G3597400B,0,0,0
G3597700,0.08,0.023,0.023
G3597500T,0,0,0
G3603200,0,0,0
G3603400,0,0,0
G3600000,0,0,0
G3603700T,0,0,0
G3603209,0.02,0.02,0.105
G3603200T,0,0,0
G3603500,0,0,0
G3603400T,0,0,0
G3603409,0.021,0.021,0.105
G3603509B,0.105,0.021,0.02
G3603509,0.105,0.021,0.02
G3603709,0,0,0
G3603700,0,0,0
G3603500T,0,0,0
G3612800,0,0,0
G3613600R,0,0,0
G3613600T,0.084,0.056,0.048
G3613600,0.055,0.047,0.182
G3621409,0,0,0
G3621401,0,0,0
G3621408,0.188,0.151,0.031
G3621408OB,0.188,0.151,0.031
G3621400,0.1875,0.0315,0.15
G3621402,0,0,0
G3621408N,0.188,0.151,0.031
G3621409N,0,0,0
G3624900T,0,0,0
G3625000T,0,0,0
G3624900,0.069,0.069,0.084
G3624900N,0,0,0
G3626308,0.172,0.082,0.015
G3625000,0.055,0.051,0.07
G3626400B,0.175,0.167,0.03
G3626300,0.082,0.015,0.171
G3626400T,0.175,0.167,0.03
G3626800,0.016,0.025,0.086
G3626400R,0.175,0.167,0.03
G3626400,0.165,0.03,0.171
G3626300R,0.172,0.082,0.015
G3626900B,0.178,0.09,0.04
G3626400N,0.175,0.167,0.03
G3626402,0.03,0.165,0.171
G3626401,0.165,0.03,0.171
G3626700,0.004,0.09,0.15
G3626901R,0.143,0.052,0.042
G3626900T,0.178,0.09,0.04
G3626800R,0.085,0.026,0.017
G3626901B,0.143,0.052,0.042
G3626900,0.04,0.05,0.1773
G3626900R,0.178,0.09,0.04
G3626901N,0.143,0.052,0.042
G3626903T,0,0,0
G3626900N,0,0,0
G3627400R,0.086,0.025,0.016
G3626800S,0.085,0.026,0.017
G3626808,0.085,0.026,0.017
G3626901,0.0405,0.05,0.1768
G3626903,0.05,0.0405,0.1768
G3627500,0.046,0.046,0.038
G3626903N,0,0,0
G3627100,0,0,0
G3627400,0.016,0.025,0.086
G3627500S,0.048,0.048,0.04
G3627400S,0.086,0.025,0.016
G3626901T,0.143,0.052,0.042
G3627900,0.056,0.056,0.1445
G3627800,0.025299999,0.025299999,0.0795
G3627900B,0.145,0.057,0.057
G3627700,0.016,0.025,0.086
G3627300,0.09,0.004,0.15
G3627701,0.025,0.016,0.086
G3627700R,0.085,0.026,0.017
G3627500R,0.048,0.048,0.04
G3627900N,0.145,0.057,0.057
G3627600,0,0,0
G3627800R,0.025,0.025,0.08
G3628100B,0.057,0.057,0.171
G3627900R,0.145,0.057,0.057
G3627900T,0.145,0.057,0.057
G3628100T,0.057,0.057,0.171
G3628100,0.056,0.056,0.171
G3627800S,0,0,0
G3628001,0.035,0.035,0.121
G3628000,0.0355,0.0355,0.121
G3628101,0.0465,0.0465,0.172
G3628000T,0.123,0.036,0.035
G3628100R,0.057,0.057,0.171
G3627901,0.056,0.056,0.1445
G3628300R,0.144,0.043,0.041
G3628100N,0.057,0.057,0.171
G3628200,0.085,0.085,0.1005
G3628200B,0.1,0.086,0.087
G3628200N,0.1,0.086,0.087
G3628300,0.046,0.046,0.144
G3628300T,0.144,0.043,0.041
G3628200T,0.1,0.086,0.087
G3628300N,0.144,0.043,0.041
G3628400N,0.173,0.053,0.061
G3628400R,0.173,0.053,0.061
G3628400T,0.173,0.053,0.061
G3628300B,0.144,0.043,0.041
G3628400B,0.173,0.053,0.061
G3628200R,0.1,0.086,0.087
G3628400,0.056,0.056,0.172
G3630800,0.162,0.162,0.003
G3630900T,0.171,0.171,0.054
G3630802,0.004,0.14,0.14
G3630800S,0,0,0
G3630902,0.063,0.143,0.143
G3630909,0.071,0.053,0.017
G3630909B,0,0,0
G3630800R,0.162,0.16,0.001
G3630900B,0.171,0.171,0.054
G3633500,0.0305,0.0305,0.123
G3630900,0.17,0.17,0.053
G3631002,0,0,0
G3631000R,0,0,0
G3631000N,0.165,0.164,0.019
G3631000T,0.165,0.02,0.165
G3631000,0.165,0.02,0.165
G3631000B,0.165,0.164,0.019
G3633400N,0.03,0.03,0.125
G3633400B,0,0,0
G3633500T,0,0,0
G3633409,0,0,0
G3633500N,0,0,0
G3633400,0.0305,0.0305,0.123
G3633509T,0,0,0
G3633409T,0,0,0
G3633600,0.0305,0.0305,0.123
G3633500B,0.125,0.03,0.03
G3633609,0,0,0
G3633600T,0,0,0
G3633609T,0,0,0
G3633400T,0.03,0.03,0.125
G3633509,0,0,0
G3633709,0,0,0
G3633700,0,0,0
G3634100N,0.03,0.03,0.125
G3633709T,0,0,0
G3633600B,0,0,0
G3634100R,0,0,0
G3634109T,0,0,0
G3633600N,0,0,0
G3634100B,0.03,0.03,0.125
G3634100,0.03,0.03,0.125
G3633700N,0,0,0
G3634109,0,0,0
G3633700T,0,0,0
G3634300,0.0305,0.0305,0.123
G3634100T,0.03,0.03,0.125
G3633700B,0,0,0
G3634400B,0,0,0
G3634300R,0,0,0
G3634400,0,0,0
G3634309,0,0,0
G3634400T,0,0,0
G3634300T,0.03,0.03,0.125
G3634800,0.0305,0.0305,0.123
G3634300B,0.03,0.03,0.125
G3634400N,0,0,0
G3634309T,0,0,0
G3637900B,0.076,0.076,0.032
G3634800N,0,0,0
G3634409,0,0,0
G3634809,0,0,0
G3634409T,0,0,0
G3634809T,0,0,0
G3634800T,0.03,0.03,0.125
G3634300N,0,0,0
G3637900N,0.076,0.076,0.032
G3637900T,0.076,0.076,0.032
G3638200,0.076,0.032,0.076
G3638000,0.065,0.03,0.13
G3637900,0.076,0.032,0.076
G3634800B,0.03,0.03,0.125
G3638000B,0.065,0.03,0.13
G3638200T,0.08,0.08,0.035
G3638100,0.065,0.029,0.122
G3638000N,0,0,0
G3638100N,0,0,0
G3638200N,0.08,0.08,0.035
G3638200OBDC,0.08,0.08,0.035
G3639000,0.065,0.065,0.0035
G3638700R,0.06,0.017,0.017
G3638200B,0.08,0.08,0.035
G3639101,0.033,0.054,0.113
G3639100P,0,0,0
G3638700,0.029,0.019,0.06
G3639000N,0,0,0
G3639300,0.161,0.161,0.002
G3639500B,0.165,0.165,0.02
G3639200N,0.076,0.047,0.153
G3639100,0.033,0.054,0.113
G3639200B,0.076,0.047,0.153
G3639500,0.165,0.165,0.02
G3639301,0,0,0
G3640300,0.12,0.035,0.027
G3639200,0.0765,0.049,0.156
G3639500N,0,0,0
G3640200B,0,0,0
G3639600B,0.18,0.081,0.07
G3639600,0.083,0.01,0.15
G3639601,0.085,0.0125,0.18
G3639501,0,0,0
G3640300B,0,0,0
G3640300N,0,0,0
G3639600N,0.18,0.081,0.07
G3641000R,0.06,0.017,0.017
G3640200T,0.122,0.048,0.016
G3640200N,0,0,0
G3640200,0.035,0.017,0.1224
G3640300T,0.12,0.035,0.027
G3641100R,0,0,0
G3641000,0.029,0.019,0.06
G3641300,0,0,0
G3641200,0,0,0
G3641100,0.029,0.016,0.06
G3641400R,0,0,0
G3641400,0,0,0
G3643100,0.065,0.005,0.09
G3643202,0.089,0.065,0.003
G3643102,0.064,0.001,0.089
G3643200,0.065,0.005,0.09
G3647700T,0.134,0.016,0.014
G3648000B,0.134,0.016,0.014
G3648100,0,0,0
G3648000T,0.134,0.016,0.014
G3647700B,0,0,0
G3648000,0.134,0.016,0.014
G3647700,0.134,0.016,0.014
G3648300,0.077,0.077,0.0365
G3648100OBDC,0,0,0
G3648200,0.077,0.077,0.0365
G3651600,0.0212,0.0198,0.1125
G3651800B,0,0,0
G3652200,0.0198,0.0212,0.1125
G3651800R,0,0,0
G3652200B,0.021,0.02,0.113
G3651800N,0,0,0
G3651800,0.0198,0.0212,0.1125
G3652300,0.0198,0.0212,0.1125
G3651800OBDC,0,0,0
G3651800T,0.021,0.02,0.112
G3652300R,0,0,0
G3652300B,0.112,0.02,0.022
G3652400N,0,0,0
G3652200R,0.112,0.02,0.022
G3652200T,0.112,0.02,0.022
G3652200N,0.112,0.02,0.022
G3652400,0.0198,0.0212,0.1125
G3652300N,0.112,0.02,0.022
G3652300T,0.112,0.02,0.022
G3652400B,0,0,0
G3652400T,0.114,0.022,0.018
G3652400R,0,0,0
G3652500R,0,0,0
G3652400OBDC,0,0,0
G3652500,0.0198,0.0212,0.1125
G3652500N,0.022,0.02,0.111
G3652600T,0.021,0.019,0.114
G3652600B,0.021,0.019,0.114
G3652600,0.0198,0.0212,0.1125
G3652600N,0.021,0.019,0.114
G3652800,0.0198,0.0212,0.1125
G3652800B,0.112,0.02,0.022
G3653000N,0.021,0.019,0.114
G3652500B,0.022,0.02,0.111
G3652500T,0.022,0.02,0.111
G3653000,0.0198,0.0212,0.1125
G3652800N,0.112,0.02,0.022
G3652600R,0.021,0.019,0.114
G3653300R,0.0212,0.0198,0.1125
G3652800T,0.112,0.02,0.022
G3653300B,0.112,0.02,0.022
G3653500B,0.0212,0.0198,0.1125
G3653000T,0.021,0.019,0.114
G3652800R,0,0,0
G3653000B,0.021,0.019,0.114
G3653500N,0.0212,0.0198,0.1125
G3653300,0.0198,0.0212,0.1125
G3653500,0.0198,0.0212,0.1125
G3653500T,0.0212,0.0198,0.1125
G3653300N,0.0212,0.0198,0.1125
G3653300T,0.112,0.02,0.022
G3653000R,0,0,0
G3657100,0,0,0
G3657200,0,0,0
G3657300,0,0,0
G3661300,0.0519,0.038,0.158
G3661300R,0,0,0
G3661900,0.055,0.047,0.12
G3661300N,0,0,0
G3661900R,0.055,0.048,0.12
G3662000,0.055,0.04,0.148
G3667009,0.085,0.052,0.0101
G3662000R,0.15,0.055,0.045
G3667000T,0.086,0.009,0.053
G3667000,0.085,0.052,0.0101
G3667000B,0.086,0.043,0.01
G3667100T,0.085,0.058,0.01
G3667100,0.085,0.052,0.0101
G3667109B,0.054,0.012,0.087
G3661300OB,0.0519,0.038,0.158
G3667009B,0.086,0.009,0.053
G3662100,0.07,0.07,0.068
G3667009N,0.086,0.009,0.053
G3667109,0.085,0.052,0.0101
G3667700R,0.18,0.17,0.04
G3667109T,0.054,0.012,0.087
G3667100B,0,0,0
G3667109N,0.054,0.012,0.087
G3667701,0.165,0.03,0.165
G3667009T,0.086,0.009,0.053
G3667700T,0.18,0.17,0.04
G3667700N,0.18,0.17,0.04
G3667700,0.165,0.03,0.171
G3667701N,0.165,0.03,0.171
G3669709T,0,0,0
G3667800,0.082,0.015,0.171
G3667801,0.082,0.015,0.171
G3669700,0.022,0.022,0.08
G3669800,0.022,0.022,0.08
G3669809OBDC,0.022,0.022,0.08
G3669709,0.08,0.022,0.022
G3669700T,0.022,0.022,0.08
G3670009OBDC,0.022,0.022,0.08
G3670000,0.022,0.022,0.08
G3669809,0.08,0.022,0.022
G3669809T,0,0,0
G3669800T,0,0,0
G3670109,0.08,0.022,0.022
G3670009T,0,0,0
G3670109OBDC,0.08,0.022,0.022
G3670009,0.08,0.022,0.022
G3670109OB,0,0,0
G3670000T,0.022,0.022,0.08
G3670109R,0,0,0
G3670209OBDC,0.08,0.022,0.022
G3670109T,0,0,0
G3670109B,0.08,0.022,0.022
G3670200T,0.022,0.022,0.08
G3670100,0.022,0.022,0.08
G3670209R,0,0,0
G3671300,0.094,0.144,0.075
G3670100T,0.022,0.022,0.08
G3670209,0.08,0.022,0.022
G3670200,0.022,0.022,0.08
G3671300T,0.145,0.095,0.075
G3670209OB,0,0,0
G3671300N,0,0,0
G3670209T,0,0,0
G3671800,0.165,0.03,0.171
G3671302,0.144,0.075,0.094
G3671300B,0.144,0.094,0.075
G3671700S,0,0,0
G3671302N,0.144,0.094,0.075
G3671302T,0.144,0.094,0.075
G3671800R,0.172,0.165,0.031
G3670209B,0.08,0.022,0.022
G3671700,0.082,0.015,0.171
G3671700R,0,0,0
G3672000B,0.02,0.02,0.085
G3671800B,0.172,0.165,0.031
G3672000T,0.02,0.02,0.085
G3671800N,0.172,0.165,0.031
G3672100,0.0212,0.02,0.086
G3672100T,0.021,0.021,0.088
G3672400B,0.085,0.021,0.02
G3672400,0.0212,0.02,0.086
G3672300T,0.021,0.02,0.09
G3672200B,0,0,0
G3672200,0.0212,0.02,0.086
G3672000,0.0212,0.02,0.086
G3671800T,0.172,0.165,0.031
G3672100B,0.021,0.021,0.088
G3672400T,0.085,0.021,0.02
G3672200T,0.021,0.021,0.086
G3672300,0.0212,0.02,0.086
G3672500T,0.0212,0.02,0.086
G3673700P,0,0,0
G3672500,0.0212,0.02,0.086
G3673700,0.052,0.031,0.128
G3672500B,0.0212,0.02,0.086
G3673600,0.052,0.031,0.128
G3677600,0.053,0.051,0.122
G3677900,0.065,0.065,0.0035
G3677300,0.065,0.065,0.004
G3677600R,0,0,0
G3678000R,0.054,0.031,0.113
G3678001,0,0,0
G3677500P,0.087,0.034,0.02
G3677500,0.048,0.033,0.122
G3677600B,0.122,0.055,0.052
G3678301,0.025,0.016,0.086
G3678000,0.054,0.031,0.113
G3678300S,0.027,0.015,0.085
G3677500R,0.048,0.033,0.122
G3677600N,0.122,0.055,0.052
G3678100,0.077,0.05,0.136
G3677600T,0.122,0.055,0.052
G3678300,0.016,0.025,0.086
G3678100N,0.135,0.078,0.047
G3678100T,0,0,0
G3679200,0.02,0.02,0.077
G3678400,0.069,0.069,0.065
G3678100B,0.135,0.078,0.047
G3678400R,0,0,0
G3678300M,0.086,0.025,0.015
G3678500,0.055,0.047,0.12
G3678300R,0.027,0.015,0.085
G3678500R,0.055,0.048,0.12
G3678400S,0,0,0
G3679309,0.082,0.022,0.022
G3679209,0.021,0.021,0.081
G3679309N,0,0,0
G3679200T,0.021,0.021,0.081
G3679209N,0.021,0.021,0.081
G3678500S,0,0,0
G3679400T,0.083,0.023,0.023
G3679209B,0.021,0.021,0.081
G3678302,0.016,0.025,0.086
G3679400,0.02,0.02,0.077
G3679309B,0.082,0.022,0.022
G3679409N,0,0,0
G3679209T,0,0,0
G3679409B,0.083,0.023,0.023
G3679409,0.083,0.023,0.023
G3679300T,0.082,0.022,0.022
G3679209R,0,0,0
G3679300,0.02,0.02,0.077
G3679609B,0.025,0.025,0.085
G3679600,0.02,0.02,0.077
G3679609,0.083,0.023,0.023
G3679600T,0.083,0.023,0.023
G3681501S,0.025,0.016,0.086
G3681502,0.025,0.016,0.086
G3681501,0.087,0.025,0.015
G3681508,0.085,0.025,0.015
G3681501R,0.087,0.025,0.015
G3681503,0.016,0.025,0.086
G3681700T,0.184,0.08,0.021
G3681500,0.016,0.025,0.086
G3681504,0.016,0.025,0.086
G3681600B,0.212,0.091,0.035
G3681800,0.083,0.022,0.186
G3681700R,0.184,0.08,0.021
G3681600T,0.212,0.091,0.035
G3681700,0.083,0.022,0.186
G3681600,0.093,0.035,0.215
G3681600OBDC,0.212,0.091,0.035
G3681701,0.022,0.083,0.186
G3681700B,0.184,0.08,0.021
G3681600R,0.212,0.091,0.035
G3682000B,0,0,0
G3681800B,0.184,0.08,0.021
G3681600N,0,0,0
G3681800OBDC,0.184,0.08,0.021
G3681801,0.083,0.022,0.186
G3681900,0.03,0.093,0.215
G3682000T,0.045,0.045,0.165
G3681800T,0.184,0.08,0.021
G3682000N,0.045,0.045,0.165
G3681900R,0,0,0
G3681900T,0,0,0
G3682000,0.045,0.045,0.165
G3681900B,0,0,0
G3681900N,0,0,0
G3682100T,0,0,0
G3681801OBDC,0.072,0.03,0.185
G3682100N,0,0,0
G3682100,0,0,0
G3682200,0.083,0.022,0.186
G3682200B,0.184,0.08,0.021
G3682200OBDC,0.184,0.08,0.021
G3682201,0.083,0.022,0.186
G3682200T,0.184,0.08,0.021
G3682201R,0.072,0.03,0.185
G3682201OBDC,0.072,0.03,0.185
G3683300OB,0.09,0.052,0.22
G3683100,0,0,0
G3686100,0.021,0.021,0.029
G3683200,0.09,0.052,0.22
G3686100B,0,0,0
G3686200B,0,0,0
G3683300,0.09,0.052,0.22
G3686200T,0,0,0
G3686200,0,0,0
G3686100T,0,0,0
G3686500N,0,0,0
G3686500T,0.023,0.022,0.08
G3686600,0.022,0.022,0.08
G3686500B,0.023,0.022,0.08
G3686500OBDC,0,0,0
G3686600OBDC,0,0,0
G3686500,0.023,0.022,0.08
G3686600B,0.022,0.022,0.08
G3686800OBDC,0,0,0
G3686600T,0.022,0.022,0.08
G3686800,0.022,0.022,0.08
G3686800B,0.021,0.021,0.081
G3686800N,0.021,0.021,0.081
G3686901B,0.048,0.048,0.138
G3686600N,0,0,0
G3686900,0.048,0.048,0.138
G3686800T,0.021,0.021,0.081
G3686900B,0,0,0
G3686900T,0.048,0.048,0.138
G3687000,0.048,0.048,0.138
G3686901,0.048,0.048,0.138
G3686901T,0.048,0.048,0.138
G3686901R,0,0,0
G3687000T,0.048,0.048,0.138
G3686800R,0,0,0
G3687001B,0.048,0.048,0.138
G3687001N,0.048,0.048,0.138
G3687000B,0,0,0
G3687001,0.048,0.048,0.138
G3687001OBDC,0.048,0.048,0.138
G3686901N,0.048,0.048,0.162
G3687100T,0.048,0.048,0.138
G3687001T,0.048,0.048,0.138
G3687100,0,0,0
G3687001R,0,0,0
G3687200B,0,0,0
G3687100B,0,0,0
G3687200T,0.048,0.048,0.138
G3687101B,0.048,0.048,0.138
G3687101,0.048,0.048,0.138
G3687200,0.048,0.048,0.138
G3687101T,0.048,0.048,0.138
G3687101OBDC,0.048,0.048,0.138
G3687201,0.048,0.048,0.138
G3687101R,0,0,0
G3687201R,0.048,0.048,0.138
G3687101N,0.048,0.048,0.138
G3687200N,0,0,0
G3687201OBDC,0.048,0.048,0.138
G3687201B,0.048,0.048,0.138
G3687201T,0.048,0.048,0.138
G3689500R,0.205,0.165,0.001
G3689500N,0.205,0.165,0.001
G3689600,0.165,0.01,0.208
G3689500,0.165,0.01,0.208
G3689501,0.165,0.01,0.208
G3689600S,0.207,0.167,0.01
G3689700,0.165,0.01,0.208
G3689600B,0.205,0.165,0.02
G3689701,0.165,0.01,0.208
G3689600R,0.205,0.165,0.02
G3689608,0.205,0.165,0.005
G3689700R,0.205,0.163,0.001
G3689700N,0.205,0.163,0.001
G3694900,0,0,0
G3695001,0.016,0.025,0.086
G3695000,0.026,0.01,0.082
G3695900,0.0253,0.0253,0.0795
G3695002,0.016,0.025,0.086
G3695900S,0.08,0.02,0.02
G3695909,0.08,0.02,0.02
G3696001,0,0,0
G3695908,0.08,0.02,0.02
G3695001R,0.085,0.025,0.015
G3695900R,0.08,0.02,0.02
G3695901,0.0253,0.0253,0.0795
G3696000,0.055,0.047,0.12
G3696200,0.025,0.016,0.059
G3696100,0.055,0.047,0.182
G3696100B,0.055,0.047,0.185
G3696100R,0.055,0.047,0.185
G3696100N,0.055,0.047,0.185
G3696100T,0.055,0.047,0.185
G3696700B,0,0,0
G3696700T,0,0,0
G3696200R,0,0,0
G3696700R,0.0212,0.0198,0.1125
G3696800,0.0198,0.0212,0.1125
G3696800T,0.0212,0.0198,0.1125
G3696700,0.0198,0.0212,0.1125
G3696800B,0.0212,0.0198,0.1125
G3696800R,0.0212,0.0198,0.1125
G3696900,0.0198,0.0212,0.1125
G3696700N,0.0212,0.0198,0.1125
G3696900N,0.0212,0.0198,0.1125
G3696900B,0,0,0
G3696900R,0.0212,0.0198,0.1125
G3696900T,0,0,0
G3696800N,0.0212,0.0198,0.1125
G3697100N,0.0212,0.0198,0.1125
G3697100,0.0198,0.0212,0.1125
G3697100B,0.0212,0.0198,0.1125
G3699000,0.02,0.02,0.11
G3697100R,0,0,0
G3698909B,0.021,0.021,0.111
G3698900N,0,0,0
G3698909,0.021,0.021,0.111
G3698900,0.02,0.02,0.11
G3699009B,0.021,0.02,0.11
G3697100T,0.0212,0.0198,0.1125
G3698900T,0,0,0
G3699009,0.021,0.02,0.11
G3698901,0.02,0.02,0.11
G3699000N,0,0,0
G3698909T,0.021,0.021,0.111
G3698909N,0.021,0.021,0.111
G3699009T,0.021,0.02,0.11
G3699000T,0,0,0
G3699001,0.02,0.02,0.11
G3699100T,0,0,0
G3699101,0.02,0.02,0.11
G3699009N,0.021,0.02,0.11
G3699100N,0,0,0
G3699100,0.02,0.02,0.11
G3699800,0.02,0.02,0.11
G3699109N,0.021,0.018,0.111
G3699809T,0.111,0.02,0.022
G3699800T,0.111,0.02,0.022
G3699109T,0.021,0.018,0.111
G3699800N,0,0,0
G3699109B,0.021,0.018,0.111
G3699809B,0.111,0.02,0.022
G3699109,0.021,0.018,0.111
G3699809N,0.111,0.02,0.022
G3699809,0.111,0.02,0.022
G3699801,0.02,0.02,0.11
G3707400,0.0355,0.0355,0.1205
G3707400N,0.035,0.035,0.12
G3707400B,0.035,0.035,0.12
G3707400T,0.035,0.035,0.12
G3756200T,0.117,0.024,0.02
G3756400B,0.114,0.021,0.02
G3756200N,0.11,0.02,0.02
G3756200B,0.11,0.02,0.02
G3756400,0.0198,0.0212,0.1125
G3756300,0.0198,0.0212,0.1125
G3756300T,0.02,0.02,0.111
G3756200,0.0198,0.0212,0.1125
G3756300N,0.02,0.02,0.111
G3757900,0.075,0.075,0.001
G3756400T,0.114,0.021,0.02
G3756200R,0,0,0
G3756300B,0.02,0.02,0.111
G3756400N,0.114,0.021,0.02
G3764300,0.07,0.069,0.026
G3764300B,0,0,0
G3764300T,0.07,0.07,0.021
G3764300R,0,0,0
G3764300N,0,0,0
G3765509,0.095,0.085,0.182
G3765800,0.096,0.085,0.181
G3765600,0.085,0.096,0.181
G3765500,0.085,0.096,0.181
G3765609,0.095,0.085,0.185
G3765500N,0.182,0.07,0.095
G3765509N,0,0,0
G3765609N,0.095,0.085,0.185
G3765709N,0.097,0.07,0.18
G3765709B,0.097,0.07,0.18
G3765600N,0.182,0.083,0.096
G3765700B,0.095,0.07,0.182
G3765800N,0.098,0.085,0.183
G3765700,0.085,0.096,0.181
G3765809N,0.067,0.067,0.18
G3765900B,0.095,0.085,0.18
G3765809,0.067,0.067,0.18
G3765700N,0.095,0.07,0.182
G3765900,0.085,0.096,0.181
G3766009,0.095,0.085,0.18
G3766000N,0.183,0.07,0.095
G3766109,0.097,0.07,0.18
G3766000,0.085,0.096,0.181
G3765709,0.097,0.07,0.18
G3765909N,0.182,0.083,0.095
G3765901,0.0695,0.096,0.182
G3765900N,0.095,0.07,0.182
G3766301,0.096,0.0695,0.182
G3766109N,0.097,0.07,0.18
G3766100,0.085,0.096,0.181
G3765909,0.182,0.083,0.095
G3766200N,0.096,0.085,0.181
G3766209B,0.095,0.083,0.182
G3766100N,0.097,0.07,0.18
G3766409N,0.095,0.07,0.18
G3766009N,0,0,0
G3766200,0.085,0.096,0.181
G3766300B,0.183,0.095,0.063
G3766300,0.085,0.096,0.181
G3766300N,0.183,0.095,0.063
G3766409,0.095,0.07,0.18
G3766209,0.095,0.083,0.182
G3768300N,0.193,0.02,0.193
G3766309N,0.097,0.07,0.18
G3766400N,0.185,0.095,0.085
G3766400,0.085,0.096,0.181
G3768301,0.0185,0.1925,0.1925
G3766309,0.097,0.07,0.18
G3766209N,0.095,0.083,0.182
G3768300,0.019,0.193,0.193
G3768300R,0.193,0.02,0.193
G3768300T,0.195,0.195,0.02
G3768301T,0,0,0
G3768301N,0,0,0
G3768300B,0.193,0.02,0.193
G3768800,0.029,0.045,0.0972
G3774900,0.0212,0.0198,0.1125
G3775400T,0.073,0.072,0.022
G3775400,0.073,0.0733,0.023
G3775000,0.0198,0.0212,0.1125
G3775400B,0.073,0.072,0.022
G3775100,0.0212,0.0198,0.1125
G3775700B,0.072,0.022,0.07
G3775400N,0.073,0.072,0.022
G3775700N,0.072,0.022,0.07
G3776100,0.072,0.072,0.022
G3775700T,0.072,0.022,0.07
G3775700,0.073,0.0733,0.023
G3776100T,0.07,0.02,0.071
G3776100R,0,0,0
G3776500T,0.072,0.022,0.07
G3776100B,0.07,0.02,0.071
G3776100N,0.07,0.02,0.071
G3776300,0.073,0.0733,0.023
G3776500N,0.072,0.022,0.07
G3776500B,0.072,0.022,0.07
G3776300B,0.071,0.071,0.02
G3776300R,0,0,0
G3776900N,0.075,0.073,0.022
G3776900,0.073,0.0733,0.023
G3776900B,0.075,0.073,0.022
G3776500,0.072,0.072,0.022
G3776300T,0.071,0.071,0.02
G3776300N,0.071,0.071,0.02
G3776900T,0.075,0.073,0.022
G3798300,0,0,0
G3798200OBDC,0,0,0
G3798200OB,0,0,0
G3798301,0.05,0.04,0.16
G3798300OBDC,0,0,0
G3798200,0.16,0.05,0.037
G3798201,0.05,0.04,0.16
G3798400OB,0,0,0
